entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
21,3,P3-20,2020,3,21003,11,venuplus
21,4,P4-20,2020,4,21004,11,venuplus
21,5,P5-20,2020,5,21005,11,venuplus
21,6,P6-20,2020,6,21006,11,venuplus
21,7,P7-20,2020,7,21007,11,venuplus
21,8,P8-20,2020,8,21008,11,venuplus
21,9,P9-20,2020,9,21009,11,venuplus
21,10,P10-20,2020,10,21010,11,venuplus
21,11,P11-20,2020,11,21011,11,venuplus
21,12,P12-20,2020,12,21012,11,venuplus
21,13,P1-21,2021,1,21013,11,venuplus
21,14,P2-21,2021,2,21014,11,venuplus
21,15,P3-21,2021,3,21015,11,venuplus
21,16,P4-21,2021,4,21016,11,venuplus
21,17,P5-21,2021,5,21017,11,venuplus
21,18,P6-21,2021,6,21018,11,venuplus
21,19,P7-21,2021,7,21019,11,venuplus
21,20,P8-21,2021,8,21020,11,venuplus
21,21,P9-21,2021,9,21021,11,venuplus
21,22,P10-21,2021,10,21022,11,venuplus
21,23,P11-21,2021,11,21023,11,venuplus
21,24,P12-21,2021,12,21024,11,venuplus
21,25,P1-22,2022,1,21025,11,venuplus
21,26,P2-22,2022,2,21026,11,venuplus
21,27,P3-22,2022,3,21027,11,venuplus
21,28,P4-22,2022,4,21028,11,venuplus
21,29,P5-22,2022,5,21029,11,venuplus
21,30,P6-22,2022,6,21030,11,venuplus
21,31,P7-22,2022,7,21031,11,venuplus
21,32,P8-22,2022,8,21032,11,venuplus
21,33,P9-22,2022,9,21033,11,venuplus
21,34,P10-22,2022,10,21034,11,venuplus
21,35,P11-22,2022,11,21035,11,venuplus
21,36,P12-22,2022,12,21036,11,venuplus
21,37,P1-23,2023,1,21037,11,venuplus
21,38,P2-23,2023,2,21038,11,venuplus
21,39,P3-23,2023,3,21039,11,venuplus
21,40,P4-23,2023,4,21040,11,venuplus
21,41,P5-23,2023,5,21041,11,venuplus
21,42,P6-23,2023,6,21042,11,venuplus
21,43,P7-23,2023,7,21043,11,venuplus
21,44,P8-23,2023,8,21044,11,venuplus
21,45,P9-23,2023,9,21045,11,venuplus
21,46,P10-23,2023,10,21046,11,venuplus
21,47,P11-23,2023,11,21047,11,venuplus
21,48,P12-23,2023,12,21048,11,venuplus
21,49,P1-24,2024,1,21049,11,venuplus
21,50,P2-24,2024,2,21050,11,venuplus
21,51,P3-24,2024,3,21051,11,venuplus
21,52,P4-24,2024,4,21052,11,venuplus
21,53,P5-24,2024,5,21053,11,venuplus
21,54,P6-24,2024,6,21054,11,venuplus
21,55,P7-24,2024,7,21055,11,venuplus
21,56,P8-24,2024,8,21056,11,venuplus
21,57,P9-24,2024,9,21057,11,venuplus
21,58,P10-24,2024,10,21058,11,venuplus
22,1,P1-20,2020,1,22001,11,venuplus
22,2,P2-20,2020,2,22002,11,venuplus
22,3,P3-20,2020,3,22003,11,venuplus
22,4,P4-20,2020,4,22004,11,venuplus
22,5,P5-20,2020,5,22005,11,venuplus
22,6,P6-20,2020,6,22006,11,venuplus
22,7,P7-20,2020,7,22007,11,venuplus
22,8,P8-20,2020,8,22008,11,venuplus
22,9,P9-20,2020,9,22009,11,venuplus
22,10,P10-20,2020,10,22010,11,venuplus
22,11,P11-20,2020,11,22011,11,venuplus
22,12,P12-20,2020,12,22012,11,venuplus
22,13,P1-21,2021,1,22013,11,venuplus
22,14,P2-21,2021,2,22014,11,venuplus
22,15,P3-21,2021,3,22015,11,venuplus
22,16,P4-21,2021,4,22016,11,venuplus
22,17,P5-21,2021,5,22017,11,venuplus
22,18,P6-21,2021,6,22018,11,venuplus
22,19,P7-21,2021,7,22019,11,venuplus
22,20,P8-21,2021,8,22020,11,venuplus
22,21,P9-21,2021,9,22021,11,venuplus
22,22,P10-21,2021,10,22022,11,venuplus
22,23,P11-21,2021,11,22023,11,venuplus
22,24,P12-21,2021,12,22024,11,venuplus
22,25,P1-22,2022,1,22025,11,venuplus
22,26,P2-22,2022,2,22026,11,venuplus
22,27,P3-22,2022,3,22027,11,venuplus
22,28,P4-22,2022,4,22028,11,venuplus
22,29,P5-22,2022,5,22029,11,venuplus
22,30,P6-22,2022,6,22030,11,venuplus
22,31,P7-22,2022,7,22031,11,venuplus
22,32,P8-22,2022,8,22032,11,venuplus
22,33,P9-22,2022,9,22033,11,venuplus
22,34,P10-22,2022,10,22034,11,venuplus
22,35,P11-22,2022,11,22035,11,venuplus
22,36,P12-22,2022,12,22036,11,venuplus
22,37,P1-23,2023,1,22037,11,venuplus
22,38,P2-23,2023,2,22038,11,venuplus
22,39,P3-23,2023,3,22039,11,venuplus
22,40,P4-23,2023,4,22040,11,venuplus
22,41,P5-23,2023,5,22041,11,venuplus
22,42,P6-23,2023,6,22042,11,venuplus
22,43,P7-23,2023,7,22043,11,venuplus
22,44,P8-23,2023,8,22044,11,venuplus
22,45,P9-23,2023,9,22045,11,venuplus
22,46,P10-23,2023,10,22046,11,venuplus
22,47,P11-23,2023,11,22047,11,venuplus
22,48,P12-23,2023,12,22048,11,venuplus
22,49,P1-24,2024,1,22049,11,venuplus
22,50,P2-24,2024,2,22050,11,venuplus
22,51,P3-24,2024,3,22051,11,venuplus
22,52,P4-24,2024,4,22052,11,venuplus
22,53,P5-24,2024,5,22053,11,venuplus
22,54,P6-24,2024,6,22054,11,venuplus
22,55,P7-24,2024,7,22055,11,venuplus
22,56,P8-24,2024,8,22056,11,venuplus
22,57,P9-24,2024,9,22057,11,venuplus
22,58,P10-24,2024,10,22058,11,venuplus
23,1,P1-20,2020,1,23001,11,venuplus
23,2,P2-20,2020,2,23002,11,venuplus
23,3,P3-20,2020,3,23003,11,venuplus
23,4,P4-20,2020,4,23004,11,venuplus
23,5,P5-20,2020,5,23005,11,venuplus
23,6,P6-20,2020,6,23006,11,venuplus
23,7,P7-20,2020,7,23007,11,venuplus
23,8,P8-20,2020,8,23008,11,venuplus
23,9,P9-20,2020,9,23009,11,venuplus
23,10,P10-20,2020,10,23010,11,venuplus
23,11,P11-20,2020,11,23011,11,venuplus
23,12,P12-20,2020,12,23012,11,venuplus
23,13,P1-21,2021,1,23013,11,venuplus
23,14,P2-21,2021,2,23014,11,venuplus
23,15,P3-21,2021,3,23015,11,venuplus
23,16,P4-21,2021,4,23016,11,venuplus
23,17,P5-21,2021,5,23017,11,venuplus
23,18,P6-21,2021,6,23018,11,venuplus
23,19,P7-21,2021,7,23019,11,venuplus
23,20,P8-21,2021,8,23020,11,venuplus
23,21,P9-21,2021,9,23021,11,venuplus
23,22,P10-21,2021,10,23022,11,venuplus
23,23,P11-21,2021,11,23023,11,venuplus
23,24,P12-21,2021,12,23024,11,venuplus
23,25,P1-22,2022,1,23025,11,venuplus
23,26,P2-22,2022,2,23026,11,venuplus
23,27,P3-22,2022,3,23027,11,venuplus
23,28,P4-22,2022,4,23028,11,venuplus
23,29,P5-22,2022,5,23029,11,venuplus
23,30,P6-22,2022,6,23030,11,venuplus
23,31,P7-22,2022,7,23031,11,venuplus
23,32,P8-22,2022,8,23032,11,venuplus
23,33,P9-22,2022,9,23033,11,venuplus
23,34,P10-22,2022,10,23034,11,venuplus
23,35,P11-22,2022,11,23035,11,venuplus
23,36,P12-22,2022,12,23036,11,venuplus
23,37,P1-23,2023,1,23037,11,venuplus
23,38,P2-23,2023,2,23038,11,venuplus
23,39,P3-23,2023,3,23039,11,venuplus
23,40,P4-23,2023,4,23040,11,venuplus
23,41,P5-23,2023,5,23041,11,venuplus
23,42,P6-23,2023,6,23042,11,venuplus
23,43,P7-23,2023,7,23043,11,venuplus
23,44,P8-23,2023,8,23044,11,venuplus
23,45,P9-23,2023,9,23045,11,venuplus
23,46,P10-23,2023,10,23046,11,venuplus
23,47,P11-23,2023,11,23047,11,venuplus
23,48,P12-23,2023,12,23048,11,venuplus
23,49,P1-24,2024,1,23049,11,venuplus
23,50,P2-24,2024,2,23050,11,venuplus
23,51,P3-24,2024,3,23051,11,venuplus
23,52,P4-24,2024,4,23052,11,venuplus
23,53,P5-24,2024,5,23053,11,venuplus
23,54,P6-24,2024,6,23054,11,venuplus
23,55,P7-24,2024,7,23055,11,venuplus
23,56,P8-24,2024,8,23056,11,venuplus
23,57,P9-24,2024,9,23057,11,venuplus
23,58,P10-24,2024,10,23058,11,venuplus
24,1,P1-20,2020,1,24001,11,venuplus
24,2,P2-20,2020,2,24002,11,venuplus
24,3,P3-20,2020,3,24003,11,venuplus
24,4,P4-20,2020,4,24004,11,venuplus
24,5,P5-20,2020,5,24005,11,venuplus
24,6,P6-20,2020,6,24006,11,venuplus
24,7,P7-20,2020,7,24007,11,venuplus
24,8,P8-20,2020,8,24008,11,venuplus
24,9,P9-20,2020,9,24009,11,venuplus
24,10,P10-20,2020,10,24010,11,venuplus
24,11,P11-20,2020,11,24011,11,venuplus
24,12,P12-20,2020,12,24012,11,venuplus
24,13,P1-21,2021,1,24013,11,venuplus
24,14,P2-21,2021,2,24014,11,venuplus
24,15,P3-21,2021,3,24015,11,venuplus
24,16,P4-21,2021,4,24016,11,venuplus
24,17,P5-21,2021,5,24017,11,venuplus
24,18,P6-21,2021,6,24018,11,venuplus
24,19,P7-21,2021,7,24019,11,venuplus
24,20,P8-21,2021,8,24020,11,venuplus
24,21,P9-21,2021,9,24021,11,venuplus
24,22,P10-21,2021,10,24022,11,venuplus
24,23,P11-21,2021,11,24023,11,venuplus
24,24,P12-21,2021,12,24024,11,venuplus
24,25,P1-22,2022,1,24025,11,venuplus
24,26,P2-22,2022,2,24026,11,venuplus
24,27,P3-22,2022,3,24027,11,venuplus
24,28,P4-22,2022,4,24028,11,venuplus
24,29,P5-22,2022,5,24029,11,venuplus
24,30,P6-22,2022,6,24030,11,venuplus
24,31,P7-22,2022,7,24031,11,venuplus
24,32,P8-22,2022,8,24032,11,venuplus
24,33,P9-22,2022,9,24033,11,venuplus
24,34,P10-22,2022,10,24034,11,venuplus
24,35,P11-22,2022,11,24035,11,venuplus
24,36,P12-22,2022,12,24036,11,venuplus
24,37,P1-23,2023,1,24037,11,venuplus
24,38,P2-23,2023,2,24038,11,venuplus
24,39,P3-23,2023,3,24039,11,venuplus
24,40,P4-23,2023,4,24040,11,venuplus
24,41,P5-23,2023,5,24041,11,venuplus
24,42,P6-23,2023,6,24042,11,venuplus
24,43,P7-23,2023,7,24043,11,venuplus
24,44,P8-23,2023,8,24044,11,venuplus
24,45,P9-23,2023,9,24045,11,venuplus
24,46,P10-23,2023,10,24046,11,venuplus
24,47,P11-23,2023,11,24047,11,venuplus
24,48,P12-23,2023,12,24048,11,venuplus
24,49,P1-24,2024,1,24049,11,venuplus
24,50,P2-24,2024,2,24050,11,venuplus
24,51,P3-24,2024,3,24051,11,venuplus
24,52,P4-24,2024,4,24052,11,venuplus
24,53,P5-24,2024,5,24053,11,venuplus
24,54,P6-24,2024,6,24054,11,venuplus
24,55,P7-24,2024,7,24055,11,venuplus
24,56,P8-24,2024,8,24056,11,venuplus
24,57,P9-24,2024,9,24057,11,venuplus
24,58,P10-24,2024,10,24058,11,venuplus
25,1,P1-20,2020,1,25001,11,venuplus
25,2,P2-20,2020,2,25002,11,venuplus
25,3,P3-20,2020,3,25003,11,venuplus
25,4,P4-20,2020,4,25004,11,venuplus
25,5,P5-20,2020,5,25005,11,venuplus
25,6,P6-20,2020,6,25006,11,venuplus
25,7,P7-20,2020,7,25007,11,venuplus
25,8,P8-20,2020,8,25008,11,venuplus
25,9,P9-20,2020,9,25009,11,venuplus
25,10,P10-20,2020,10,25010,11,venuplus
25,11,P11-20,2020,11,25011,11,venuplus
25,12,P12-20,2020,12,25012,11,venuplus
25,13,P1-21,2021,1,25013,11,venuplus
25,14,P2-21,2021,2,25014,11,venuplus
25,15,P3-21,2021,3,25015,11,venuplus
25,16,P4-21,2021,4,25016,11,venuplus
25,17,P5-21,2021,5,25017,11,venuplus
25,18,P6-21,2021,6,25018,11,venuplus
25,19,P7-21,2021,7,25019,11,venuplus
25,20,P8-21,2021,8,25020,11,venuplus
25,21,P9-21,2021,9,25021,11,venuplus
25,22,P10-21,2021,10,25022,11,venuplus
25,23,P11-21,2021,11,25023,11,venuplus
25,24,P12-21,2021,12,25024,11,venuplus
25,25,P1-22,2022,1,25025,11,venuplus
25,26,P2-22,2022,2,25026,11,venuplus
25,27,P3-22,2022,3,25027,11,venuplus
25,28,P4-22,2022,4,25028,11,venuplus
25,29,P5-22,2022,5,25029,11,venuplus
25,30,P6-22,2022,6,25030,11,venuplus
25,31,P7-22,2022,7,25031,11,venuplus
25,32,P8-22,2022,8,25032,11,venuplus
25,33,P9-22,2022,9,25033,11,venuplus
25,34,P10-22,2022,10,25034,11,venuplus
25,35,P11-22,2022,11,25035,11,venuplus
25,36,P12-22,2022,12,25036,11,venuplus
25,37,P1-23,2023,1,25037,11,venuplus
25,38,P2-23,2023,2,25038,11,venuplus
25,39,P3-23,2023,3,25039,11,venuplus
25,40,P4-23,2023,4,25040,11,venuplus
25,41,P5-23,2023,5,25041,11,venuplus
25,42,P6-23,2023,6,25042,11,venuplus
25,43,P7-23,2023,7,25043,11,venuplus
25,44,P8-23,2023,8,25044,11,venuplus
25,45,P9-23,2023,9,25045,11,venuplus
25,46,P10-23,2023,10,25046,11,venuplus
25,47,P11-23,2023,11,25047,11,venuplus
25,48,P12-23,2023,12,25048,11,venuplus
25,49,P1-24,2024,1,25049,11,venuplus
25,50,P2-24,2024,2,25050,11,venuplus
25,51,P3-24,2024,3,25051,11,venuplus
25,52,P4-24,2024,4,25052,11,venuplus
25,53,P5-24,2024,5,25053,11,venuplus
25,54,P6-24,2024,6,25054,11,venuplus
25,55,P7-24,2024,7,25055,11,venuplus
25,56,P8-24,2024,8,25056,11,venuplus
25,57,P9-24,2024,9,25057,11,venuplus
25,58,P10-24,2024,10,25058,11,venuplus
26,1,P1-20,2020,1,26001,11,venuplus
26,2,P2-20,2020,2,26002,11,venuplus
26,3,P3-20,2020,3,26003,11,venuplus
26,4,P4-20,2020,4,26004,11,venuplus
26,5,P5-20,2020,5,26005,11,venuplus
26,6,P6-20,2020,6,26006,11,venuplus
26,7,P7-20,2020,7,26007,11,venuplus
26,8,P8-20,2020,8,26008,11,venuplus
26,9,P9-20,2020,9,26009,11,venuplus
26,10,P10-20,2020,10,26010,11,venuplus
26,11,P11-20,2020,11,26011,11,venuplus
26,12,P12-20,2020,12,26012,11,venuplus
26,13,P1-21,2021,1,26013,11,venuplus
26,14,P2-21,2021,2,26014,11,venuplus
26,15,P3-21,2021,3,26015,11,venuplus
26,16,P4-21,2021,4,26016,11,venuplus
26,17,P5-21,2021,5,26017,11,venuplus
26,18,P6-21,2021,6,26018,11,venuplus
26,19,P7-21,2021,7,26019,11,venuplus
26,20,P8-21,2021,8,26020,11,venuplus
26,21,P9-21,2021,9,26021,11,venuplus
26,22,P10-21,2021,10,26022,11,venuplus
26,23,P11-21,2021,11,26023,11,venuplus
26,24,P12-21,2021,12,26024,11,venuplus
26,25,P1-22,2022,1,26025,11,venuplus
26,26,P2-22,2022,2,26026,11,venuplus
26,27,P3-22,2022,3,26027,11,venuplus
26,28,P4-22,2022,4,26028,11,venuplus
26,29,P5-22,2022,5,26029,11,venuplus
26,30,P6-22,2022,6,26030,11,venuplus
26,31,P7-22,2022,7,26031,11,venuplus
26,32,P8-22,2022,8,26032,11,venuplus
26,33,P9-22,2022,9,26033,11,venuplus
26,34,P10-22,2022,10,26034,11,venuplus
26,35,P11-22,2022,11,26035,11,venuplus
26,36,P12-22,2022,12,26036,11,venuplus
26,37,P1-23,2023,1,26037,11,venuplus
26,38,P2-23,2023,2,26038,11,venuplus
26,39,P3-23,2023,3,26039,11,venuplus
26,40,P4-23,2023,4,26040,11,venuplus
26,41,P5-23,2023,5,26041,11,venuplus
26,42,P6-23,2023,6,26042,11,venuplus
26,43,P7-23,2023,7,26043,11,venuplus
26,44,P8-23,2023,8,26044,11,venuplus
26,45,P9-23,2023,9,26045,11,venuplus
26,46,P10-23,2023,10,26046,11,venuplus
26,47,P11-23,2023,11,26047,11,venuplus
26,48,P12-23,2023,12,26048,11,venuplus
26,49,P1-24,2024,1,26049,11,venuplus
26,50,P2-24,2024,2,26050,11,venuplus
26,51,P3-24,2024,3,26051,11,venuplus
26,52,P4-24,2024,4,26052,11,venuplus
26,53,P5-24,2024,5,26053,11,venuplus
26,54,P6-24,2024,6,26054,11,venuplus
26,55,P7-24,2024,7,26055,11,venuplus
26,56,P8-24,2024,8,26056,11,venuplus
26,57,P9-24,2024,9,26057,11,venuplus
26,58,P10-24,2024,10,26058,11,venuplus
27,1,P1-20,2020,1,27001,11,venuplus
27,2,P2-20,2020,2,27002,11,venuplus
27,3,P3-20,2020,3,27003,11,venuplus
27,4,P4-20,2020,4,27004,11,venuplus
27,5,P5-20,2020,5,27005,11,venuplus
27,6,P6-20,2020,6,27006,11,venuplus
27,7,P7-20,2020,7,27007,11,venuplus
27,8,P8-20,2020,8,27008,11,venuplus
27,9,P9-20,2020,9,27009,11,venuplus
27,10,P10-20,2020,10,27010,11,venuplus
27,11,P11-20,2020,11,27011,11,venuplus
27,12,P12-20,2020,12,27012,11,venuplus
27,13,P1-21,2021,1,27013,11,venuplus
27,14,P2-21,2021,2,27014,11,venuplus
27,15,P3-21,2021,3,27015,11,venuplus
27,16,P4-21,2021,4,27016,11,venuplus
27,17,P5-21,2021,5,27017,11,venuplus
27,18,P6-21,2021,6,27018,11,venuplus
27,19,P7-21,2021,7,27019,11,venuplus
27,20,P8-21,2021,8,27020,11,venuplus
27,21,P9-21,2021,9,27021,11,venuplus
27,22,P10-21,2021,10,27022,11,venuplus
27,23,P11-21,2021,11,27023,11,venuplus
27,24,P12-21,2021,12,27024,11,venuplus
27,25,P1-22,2022,1,27025,11,venuplus
27,26,P2-22,2022,2,27026,11,venuplus
27,27,P3-22,2022,3,27027,11,venuplus
27,28,P4-22,2022,4,27028,11,venuplus
27,29,P5-22,2022,5,27029,11,venuplus
27,30,P6-22,2022,6,27030,11,venuplus
27,31,P7-22,2022,7,27031,11,venuplus
27,32,P8-22,2022,8,27032,11,venuplus
27,33,P9-22,2022,9,27033,11,venuplus
27,34,P10-22,2022,10,27034,11,venuplus
27,35,P11-22,2022,11,27035,11,venuplus
27,36,P12-22,2022,12,27036,11,venuplus
27,37,P1-23,2023,1,27037,11,venuplus
27,38,P2-23,2023,2,27038,11,venuplus
27,39,P3-23,2023,3,27039,11,venuplus
27,40,P4-23,2023,4,27040,11,venuplus
27,41,P5-23,2023,5,27041,11,venuplus
27,42,P6-23,2023,6,27042,11,venuplus
27,43,P7-23,2023,7,27043,11,venuplus
27,44,P8-23,2023,8,27044,11,venuplus
27,45,P9-23,2023,9,27045,11,venuplus
27,46,P10-23,2023,10,27046,11,venuplus
27,47,P11-23,2023,11,27047,11,venuplus
27,48,P12-23,2023,12,27048,11,venuplus
27,49,P1-24,2024,1,27049,11,venuplus
27,50,P2-24,2024,2,27050,11,venuplus
27,51,P3-24,2024,3,27051,11,venuplus
27,52,P4-24,2024,4,27052,11,venuplus
27,53,P5-24,2024,5,27053,11,venuplus
27,54,P6-24,2024,6,27054,11,venuplus
27,55,P7-24,2024,7,27055,11,venuplus
27,56,P8-24,2024,8,27056,11,venuplus
27,57,P9-24,2024,9,27057,11,venuplus
27,58,P10-24,2024,10,27058,11,venuplus
28,1,P1-20,2020,1,28001,11,venuplus
28,2,P2-20,2020,2,28002,11,venuplus
28,3,P3-20,2020,3,28003,11,venuplus
28,4,P4-20,2020,4,28004,11,venuplus
28,5,P5-20,2020,5,28005,11,venuplus
28,6,P6-20,2020,6,28006,11,venuplus
28,7,P7-20,2020,7,28007,11,venuplus
28,8,P8-20,2020,8,28008,11,venuplus
28,9,P9-20,2020,9,28009,11,venuplus
28,10,P10-20,2020,10,28010,11,venuplus
28,11,P11-20,2020,11,28011,11,venuplus
28,12,P12-20,2020,12,28012,11,venuplus
28,13,P1-21,2021,1,28013,11,venuplus
28,14,P2-21,2021,2,28014,11,venuplus
28,15,P3-21,2021,3,28015,11,venuplus
28,16,P4-21,2021,4,28016,11,venuplus
28,17,P5-21,2021,5,28017,11,venuplus
28,18,P6-21,2021,6,28018,11,venuplus
28,19,P7-21,2021,7,28019,11,venuplus
28,20,P8-21,2021,8,28020,11,venuplus
28,21,P9-21,2021,9,28021,11,venuplus
28,22,P10-21,2021,10,28022,11,venuplus
28,23,P11-21,2021,11,28023,11,venuplus
28,24,P12-21,2021,12,28024,11,venuplus
28,25,P1-22,2022,1,28025,11,venuplus
28,26,P2-22,2022,2,28026,11,venuplus
28,27,P3-22,2022,3,28027,11,venuplus
28,28,P4-22,2022,4,28028,11,venuplus
28,29,P5-22,2022,5,28029,11,venuplus
28,30,P6-22,2022,6,28030,11,venuplus
28,31,P7-22,2022,7,28031,11,venuplus
28,32,P8-22,2022,8,28032,11,venuplus
28,33,P9-22,2022,9,28033,11,venuplus
28,34,P10-22,2022,10,28034,11,venuplus
28,35,P11-22,2022,11,28035,11,venuplus
28,36,P12-22,2022,12,28036,11,venuplus
28,37,P1-23,2023,1,28037,11,venuplus
28,38,P2-23,2023,2,28038,11,venuplus
28,39,P3-23,2023,3,28039,11,venuplus
28,40,P4-23,2023,4,28040,11,venuplus
28,41,P5-23,2023,5,28041,11,venuplus
28,42,P6-23,2023,6,28042,11,venuplus
28,43,P7-23,2023,7,28043,11,venuplus
28,44,P8-23,2023,8,28044,11,venuplus
28,45,P9-23,2023,9,28045,11,venuplus
28,46,P10-23,2023,10,28046,11,venuplus
28,47,P11-23,2023,11,28047,11,venuplus
28,48,P12-23,2023,12,28048,11,venuplus
28,49,P1-24,2024,1,28049,11,venuplus
28,50,P2-24,2024,2,28050,11,venuplus
28,51,P3-24,2024,3,28051,11,venuplus
28,52,P4-24,2024,4,28052,11,venuplus
28,53,P5-24,2024,5,28053,11,venuplus
28,54,P6-24,2024,6,28054,11,venuplus
28,55,P7-24,2024,7,28055,11,venuplus
28,56,P8-24,2024,8,28056,11,venuplus
28,57,P9-24,2024,9,28057,11,venuplus
28,58,P10-24,2024,10,28058,11,venuplus
29,1,P1-20,2020,1,29001,11,venuplus
29,2,P2-20,2020,2,29002,11,venuplus
29,3,P3-20,2020,3,29003,11,venuplus
29,4,P4-20,2020,4,29004,11,venuplus
29,5,P5-20,2020,5,29005,11,venuplus
29,6,P6-20,2020,6,29006,11,venuplus
29,7,P7-20,2020,7,29007,11,venuplus
29,8,P8-20,2020,8,29008,11,venuplus
29,9,P9-20,2020,9,29009,11,venuplus
29,10,P10-20,2020,10,29010,11,venuplus
29,11,P11-20,2020,11,29011,11,venuplus
29,12,P12-20,2020,12,29012,11,venuplus
29,13,P1-21,2021,1,29013,11,venuplus
29,14,P2-21,2021,2,29014,11,venuplus
29,15,P3-21,2021,3,29015,11,venuplus
29,16,P4-21,2021,4,29016,11,venuplus
29,17,P5-21,2021,5,29017,11,venuplus
29,18,P6-21,2021,6,29018,11,venuplus
29,19,P7-21,2021,7,29019,11,venuplus
29,20,P8-21,2021,8,29020,11,venuplus
29,21,P9-21,2021,9,29021,11,venuplus
29,22,P10-21,2021,10,29022,11,venuplus
29,23,P11-21,2021,11,29023,11,venuplus
29,24,P12-21,2021,12,29024,11,venuplus
29,25,P1-22,2022,1,29025,11,venuplus
29,26,P2-22,2022,2,29026,11,venuplus
29,27,P3-22,2022,3,29027,11,venuplus
29,28,P4-22,2022,4,29028,11,venuplus
29,29,P5-22,2022,5,29029,11,venuplus
29,30,P6-22,2022,6,29030,11,venuplus
29,31,P7-22,2022,7,29031,11,venuplus
29,32,P8-22,2022,8,29032,11,venuplus
29,33,P9-22,2022,9,29033,11,venuplus
29,34,P10-22,2022,10,29034,11,venuplus
29,35,P11-22,2022,11,29035,11,venuplus
29,36,P12-22,2022,12,29036,11,venuplus
29,37,P1-23,2023,1,29037,11,venuplus
29,38,P2-23,2023,2,29038,11,venuplus
29,39,P3-23,2023,3,29039,11,venuplus
29,40,P4-23,2023,4,29040,11,venuplus
29,41,P5-23,2023,5,29041,11,venuplus
29,42,P6-23,2023,6,29042,11,venuplus
29,43,P7-23,2023,7,29043,11,venuplus
29,44,P8-23,2023,8,29044,11,venuplus
29,45,P9-23,2023,9,29045,11,venuplus
29,46,P10-23,2023,10,29046,11,venuplus
29,47,P11-23,2023,11,29047,11,venuplus
29,48,P12-23,2023,12,29048,11,venuplus
29,49,P1-24,2024,1,29049,11,venuplus
29,50,P2-24,2024,2,29050,11,venuplus
29,51,P3-24,2024,3,29051,11,venuplus
29,52,P4-24,2024,4,29052,11,venuplus
29,53,P5-24,2024,5,29053,11,venuplus
29,54,P6-24,2024,6,29054,11,venuplus
29,55,P7-24,2024,7,29055,11,venuplus
29,56,P8-24,2024,8,29056,11,venuplus
29,57,P9-24,2024,9,29057,11,venuplus
29,58,P10-24,2024,10,29058,11,venuplus
30,1,P1-20,2020,1,30001,11,venuplus
30,2,P2-20,2020,2,30002,11,venuplus
30,3,P3-20,2020,3,30003,11,venuplus
30,4,P4-20,2020,4,30004,11,venuplus
30,5,P5-20,2020,5,30005,11,venuplus
30,6,P6-20,2020,6,30006,11,venuplus
30,7,P7-20,2020,7,30007,11,venuplus
30,8,P8-20,2020,8,30008,11,venuplus
30,9,P9-20,2020,9,30009,11,venuplus
30,10,P10-20,2020,10,30010,11,venuplus
30,11,P11-20,2020,11,30011,11,venuplus
30,12,P12-20,2020,12,30012,11,venuplus
30,13,P1-21,2021,1,30013,11,venuplus
30,14,P2-21,2021,2,30014,11,venuplus
30,15,P3-21,2021,3,30015,11,venuplus
30,16,P4-21,2021,4,30016,11,venuplus
30,17,P5-21,2021,5,30017,11,venuplus
30,18,P6-21,2021,6,30018,11,venuplus
30,19,P7-21,2021,7,30019,11,venuplus
30,20,P8-21,2021,8,30020,11,venuplus
30,21,P9-21,2021,9,30021,11,venuplus
30,22,P10-21,2021,10,30022,11,venuplus
30,23,P11-21,2021,11,30023,11,venuplus
30,24,P12-21,2021,12,30024,11,venuplus
30,25,P1-22,2022,1,30025,11,venuplus
30,26,P2-22,2022,2,30026,11,venuplus
30,27,P3-22,2022,3,30027,11,venuplus
30,28,P4-22,2022,4,30028,11,venuplus
30,29,P5-22,2022,5,30029,11,venuplus
30,30,P6-22,2022,6,30030,11,venuplus
30,31,P7-22,2022,7,30031,11,venuplus
30,32,P8-22,2022,8,30032,11,venuplus
30,33,P9-22,2022,9,30033,11,venuplus
30,34,P10-22,2022,10,30034,11,venuplus
30,35,P11-22,2022,11,30035,11,venuplus
30,36,P12-22,2022,12,30036,11,venuplus
30,37,P1-23,2023,1,30037,11,venuplus
30,38,P2-23,2023,2,30038,11,venuplus
30,39,P3-23,2023,3,30039,11,venuplus
30,40,P4-23,2023,4,30040,11,venuplus
30,41,P5-23,2023,5,30041,11,venuplus
30,42,P6-23,2023,6,30042,11,venuplus
30,43,P7-23,2023,7,30043,11,venuplus
30,44,P8-23,2023,8,30044,11,venuplus
30,45,P9-23,2023,9,30045,11,venuplus
30,46,P10-23,2023,10,30046,11,venuplus
30,47,P11-23,2023,11,30047,11,venuplus
30,48,P12-23,2023,12,30048,11,venuplus
30,49,P1-24,2024,1,30049,11,venuplus
30,50,P2-24,2024,2,30050,11,venuplus
30,51,P3-24,2024,3,30051,11,venuplus
30,52,P4-24,2024,4,30052,11,venuplus
30,53,P5-24,2024,5,30053,11,venuplus
30,54,P6-24,2024,6,30054,11,venuplus
30,55,P7-24,2024,7,30055,11,venuplus
30,56,P8-24,2024,8,30056,11,venuplus
30,57,P9-24,2024,9,30057,11,venuplus
30,58,P10-24,2024,10,30058,11,venuplus
31,1,P1-20,2020,1,31001,11,venuplus
31,2,P2-20,2020,2,31002,11,venuplus
31,3,P3-20,2020,3,31003,11,venuplus
31,4,P4-20,2020,4,31004,11,venuplus
